7.157160639762878418e-01
7.521855235099792480e-01
6.731300950050354004e-01
7.024274468421936035e-01
7.248451113700866699e-01
6.639676690101623535e-01
7.038888931274414062e-01
7.379055023193359375e-01
6.455953717231750488e-01
6.904136538505554199e-01
7.341107726097106934e-01
6.194619536399841309e-01
6.732378602027893066e-01
7.206905484199523926e-01
6.452211141586303711e-01
7.021540999412536621e-01
7.372747063636779785e-01
6.297220587730407715e-01
6.988599300384521484e-01
7.290827631950378418e-01
5.495007038116455078e-01
6.651806235313415527e-01
5.580821037292480469e-01
6.132413148880004883e-01
6.164003610610961914e-01
7.268912196159362793e-01
7.846184968948364258e-01
5.801765918731689453e-01
7.215116620063781738e-01
7.868658900260925293e-01
6.047710180282592773e-01
7.033786773681640625e-01
7.799146771430969238e-01
6.651640534400939941e-01
7.432141900062561035e-01
8.221775889396667480e-01
6.525215506553649902e-01
7.953910231590270996e-01
9.744728207588195801e-01
5.647947192192077637e-01
7.707220911979675293e-01
9.744638800621032715e-01
6.153385043144226074e-01
7.404338717460632324e-01
9.260529875755310059e-01
5.144537687301635742e-01
6.332619190216064453e-01
6.050133705139160156e-01
5.712111592292785645e-01
