7.128684520721435547e-01
7.426288127899169922e-01
6.954661607742309570e-01
7.179440855979919434e-01
7.346783876419067383e-01
6.747177243232727051e-01
7.079810500144958496e-01
7.312097549438476562e-01
6.396548151969909668e-01
6.810798645019531250e-01
7.176368236541748047e-01
6.028729081153869629e-01
6.552556157112121582e-01
7.106041312217712402e-01
6.272400617599487305e-01
7.178351879119873047e-01
7.320668101310729980e-01
6.343730092048645020e-01
7.142306566238403320e-01
7.378340959548950195e-01
5.959097146987915039e-01
6.939911842346191406e-01
5.653126835823059082e-01
5.427157282829284668e-01
6.346957683563232422e-01
7.084711194038391113e-01
7.438264489173889160e-01
6.493517160415649414e-01
7.079211473464965820e-01
7.303392887115478516e-01
5.827642679214477539e-01
6.966119408607482910e-01
7.124373316764831543e-01
5.698231458663940430e-01
6.663086414337158203e-01
7.696620225906372070e-01
5.522006154060363770e-01
5.797685384750366211e-01
8.392996191978454590e-01
3.668662309646606445e-01
7.982919812202453613e-01
7.070788741111755371e-01
3.327136039733886719e-01
7.173083424568176270e-01
6.979244351387023926e-01
5.827915072441101074e-01
6.275743246078491211e-01
5.831778645515441895e-01
5.440922379493713379e-01
